Framework,Tag,Members,Confidence,CandidateHooks,ParseSites
Ares,MultiplayerScore.LoseTheme,ScoreMultiplayThemeLose,member-referenced-broad,41,src/Ext/Side/Body.cpp:151
Ares,MultiplayerScore.Palette,ScoreMultiplayPalette,member-referenced-broad,41,src/Ext/Side/Body.cpp:138
Ares,MultiplayerScore.WinTheme,ScoreMultiplayThemeWin,member-referenced-broad,41,src/Ext/Side/Body.cpp:150
Ares,Mutate.Explosion,Mutate_Explosion,member-referenced,1,src/Misc/SWTypes/GeneticMutator.cpp:78
Ares,Mutate.IgnoreCyborg,Mutate_IgnoreCyborg,member-referenced,1,src/Misc/SWTypes/GeneticMutator.cpp:79
Ares,Mutate.IgnoreNotHuman,Mutate_IgnoreNotHuman,member-referenced,1,src/Misc/SWTypes/GeneticMutator.cpp:80
Ares,Mutate.KillNatural,Mutate_KillNatural,member-referenced,1,src/Misc/SWTypes/GeneticMutator.cpp:81
Ares,Name,,same-subsystem,12,src/Ares.UISettings.cpp:229
Ares,NoCursor,SW_NoCursor,member-referenced,34,src/Ext/SWType/Body.cpp:167
Ares,NoManualEnter,NoManualEnter,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:437
Ares,NoManualFire,NoManualFire,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:436
Ares,NoManualUnload,NoManualUnload,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:435
Ares,Nuke.Payload,Nuke_Payload,member-referenced,22,src/Misc/SWTypes/Nuke.cpp:77
Ares,Nuke.PsiWarning,Nuke_PsiWarning,member-referenced,22,src/Misc/SWTypes/Nuke.cpp:79
Ares,Nuke.SiloLaunch,Nuke_SiloLaunch,member-referenced,1,src/Misc/SWTypes/Nuke.cpp:80
Ares,Nuke.TakeOff,Nuke_TakeOff,member-referenced,22,src/Misc/SWTypes/Nuke.cpp:78
Ares,NukeFlash.Duration,NukeFlashDuration,member-referenced,22,src/Ext/WarheadType/Body.cpp:95
Ares,OmniCrusher.Aggressive,OmniCrusher_Aggressive,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:412
Ares,Operator,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:189
Ares,OverlayExplodeThreshold,OverlayExplodeThreshold,member-referenced,5,src/Ext/Rules/Body.cpp:80
Ares,Parachute.Anim,Parachute_Anim,member-referenced,16,src/Ext/HouseType/Body.cpp:287 ; src/Ext/Side/Body.cpp:113 ; src/Ext/TechnoType/Body.cpp:186
Ares,Parachuted,Parachuted,member-referenced,13,src/Ext/BulletType/Body.cpp:25
Ares,ParaDrop.Aircraft,ParaDropPlane,member-referenced-broad,107,src/Ext/HouseType/Body.cpp:289 ; src/Ext/Side/Body.cpp:115
Ares,ParaDrop.Num,ParaDropNum,member-referenced-broad,107,src/Ext/HouseType/Body.cpp:296 ; src/Ext/Side/Body.cpp:122
Ares,ParaDrop.Types,ParaDropTypes,member-referenced-broad,107,src/Ext/HouseType/Body.cpp:291 ; src/Ext/Side/Body.cpp:117
Ares,Passengers.Allowed,PassengersWhitelist,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:432
Ares,Passengers.Disallowed,PassengersBlacklist,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:433
Ares,PassengerTurret,PassengerTurret,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:299
Ares,Player,,same-subsystem-broad,41,src/Ext/Side/Hooks.cpp:119
Ares,PlayerAutoRepel,AutoRepelPlayer,member-referenced-broad,87,src/Ext/Rules/Body.cpp:97
Ares,PoweredBy,PoweredBy,member-referenced-broad,93,src/Ext/TechnoType/Body.cpp:302
Ares,PreImpactAnim,PreImpactAnim,member-referenced,22,src/Ext/WarheadType/Body.cpp:94
Ares,Prerequisite.Lists,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:116
Ares,Prerequisite.RequiredTheaters,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:132
Ares,Prerequisite.StolenTechs,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:205
Ares,PreventScatter,PreventScatter,member-referenced-broad,88,src/Ext/WarheadType/Body.cpp:105
Ares,PrismForwarding,,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:61
Ares,PrismForwarding.BreakSupport,BreakSupport,member-referenced,11,src/Ext/BuildingType/PrismForward.cpp:84
Ares,PrismForwarding.ChargeDelay,ChargeDelay,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:86
Ares,PrismForwarding.DamageAdd,DamageAdd,member-referenced,11,src/Ext/BuildingType/PrismForward.cpp:81
Ares,PrismForwarding.Intensity,Intensity,member-referenced-broad,115,src/Ext/BuildingType/PrismForward.cpp:85
Ares,PrismForwarding.MaxChainLength,MaxChainLength,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:78
Ares,PrismForwarding.MaxFeeds,MaxFeeds,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:77
Ares,PrismForwarding.MaxNetworkSize,MaxNetworkSize,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:79
Ares,PrismForwarding.MyHeight,MyHeight,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:83
Ares,PrismForwarding.SupportModifier,SupportModifier,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:80
Ares,PrismForwarding.Targets,Targets,same-subsystem-broad,103,src/Ext/BuildingType/PrismForward.cpp:76
Ares,PrismForwarding.ToAllies,ToAllies,member-referenced,11,src/Ext/BuildingType/PrismForward.cpp:82
Ares,ProjectileRange,ProjectileRange,member-referenced,34,src/Ext/WeaponType/Body.cpp:129
Ares,Protect.Duration,Protect_Duration,member-referenced,1,src/Misc/SWTypes/Protect.cpp:77
Ares,Protect.PlayFadeSoundTime,Protect_PlayFadeSoundTime,member-referenced,1,src/Misc/SWTypes/Protect.cpp:79
Ares,Protect.PowerOutage,Protect_PowerOutageDuration,member-referenced,1,src/Misc/SWTypes/Protect.cpp:78
Ares,ProtectedDriver,ProtectedDriver,member-referenced-broad,203,src/Ext/TechnoType/Body.cpp:255
Ares,ProtectedDriver.MinHealth,ProtectedDriver_MinHealth,member-referenced-broad,203,src/Ext/TechnoType/Body.cpp:256
Ares,QuickExit,QuickExit,member-referenced,11,src/Ares.UISettings.cpp:90
Ares,RadarJamRadius,RadarJamRadius,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:296
Ares,Radiation.Type,,same-subsystem,34,src/Ext/WeaponType/Body.cpp:113
Ares,RandomSelectionWeight,RandomSelectionWeight,same-subsystem-broad,66,src/Ext/HouseType/Body.cpp:300
Ares,Refinery.UseStorage,Refinery_UseStorage,member-referenced,19,src/Ext/TechnoType/Body.cpp:354
Ares,ReloadAmount,ReloadAmount,member-referenced,10,src/Ext/TechnoType/Body.cpp:418
Ares,ReloadRate,ReloadRate,member-referenced,19,src/Ext/TechnoType/Body.cpp:416
Ares,RetargetAccuracy,RetargetAccuracy,member-referenced,13,src/Ext/BulletType/Body.cpp:32
Ares,Returnable,Returnable,member-referenced,17,src/Ext/BuildingType/Body.cpp:217
Ares,ReturnStructures,ReturnStructures,member-referenced,17,src/Ext/Rules/Body.cpp:84
Ares,ReverseEngineersVictims,ReverseEngineersVictims,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:219
Ares,Ripple.Radius,Ripple_Radius,member-referenced,3,src/Ext/WarheadType/Body.cpp:88
Ares,Rubble.Destroyed,RubbleDestroyed,member-referenced,12,src/Ext/BuildingType/Body.cpp:173
Ares,Rubble.Destroyed.Anim,RubbleDestroyedAnim,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:175
Ares,Rubble.Destroyed.Owner,RubbleDestroyedOwner,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:177
Ares,Rubble.Destroyed.Remove,RubbleDestroyedRemove,member-referenced,12,src/Ext/BuildingType/Body.cpp:181
Ares,Rubble.Destroyed.Strength,RubbleDestroyedStrength,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:179
Ares,Rubble.Intact,RubbleIntact,member-referenced,13,src/Ext/BuildingType/Body.cpp:174
Ares,Rubble.Intact.Anim,RubbleIntactAnim,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:176
Ares,Rubble.Intact.Owner,RubbleIntactOwner,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:178
Ares,Rubble.Intact.Remove,RubbleIntactRemove,member-referenced,13,src/Ext/BuildingType/Body.cpp:182
Ares,Rubble.Intact.Strength,RubbleIntactStrength,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:180
Ares,Saboteur,Saboteur,member-referenced,5,src/Ext/TechnoType/Body.cpp:421
Ares,SecretLab.ForbiddenHouses,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:151
Ares,SecretLab.GenerateOnCapture,Secret_RecalcOnCapture,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:144
Ares,SecretLab.PossibleBoons,Secret_Boons,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:143
Ares,SecretLab.RequiredHouses,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:148
Ares,SelfHealing.Rate,SelfHealing_Rate,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:428
Ares,SensorArray.Warn,SensorArray_Warn,member-referenced,14,src/Ext/TechnoType/Body.cpp:365
Ares,ShowDebugCampaigns,ShowDebugCampaigns,same-subsystem,12,src/Ares.UISettings.cpp:93
Ares,ShowSummary,ShowSummary,member-referenced,17,src/Ares.UISettings.cpp:94
Ares,Sidebar.MixFileIndex,SidebarMixFileIndex,member-referenced-broad,41,src/Ext/Side/Body.cpp:124
Ares,Sidebar.YuriFileNames,SidebarYuriFileNames,member-referenced-broad,41,src/Ext/Side/Body.cpp:125
Ares,SidebarPCX,SidebarPCX,member-referenced,8,src/Ext/SWType/Body.cpp:253
Ares,Smoke.Anim,SmokeAnim,member-referenced,14,src/Ext/TechnoType/Body.cpp:381
Ares,Smoke.ChanceDead,SmokeChanceDead,member-referenced,14,src/Ext/TechnoType/Body.cpp:383
Ares,Smoke.ChanceRed,SmokeChanceRed,member-referenced,14,src/Ext/TechnoType/Body.cpp:382
Ares,SolidHeight,Solid_Height,member-referenced,3,src/Ext/BuildingType/Body.cpp:52
Ares,SolidLevel,Solid_Level,member-referenced,4,src/Ext/BuildingType/Body.cpp:53 ; src/Ext/BulletType/Body.cpp:23
Ares,SonarPulse.Delay,Sonar_Delay,member-referenced,1,src/Misc/SWTypes/SonarPulse.cpp:43
Ares,SpecialWeapons,HunterSeekerBuildings,same-subsystem,39,src/Ext/Rules/Body.cpp:148
Ares,Splits,Splits,member-referenced,13,src/Ext/BulletType/Body.cpp:33
Ares,Spotlight.AttachedTo,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:160
Ares,Spotlight.DisableBlue,Spot_DisableB,member-referenced,14,src/Ext/TechnoType/Body.cpp:173
Ares,Spotlight.DisableGreen,Spot_DisableG,member-referenced,14,src/Ext/TechnoType/Body.cpp:172
Ares,Spotlight.DisableRed,Spot_DisableR,member-referenced,14,src/Ext/TechnoType/Body.cpp:171
Ares,Spotlight.Distance,Spot_Distance,member-referenced,14,src/Ext/TechnoType/Body.cpp:159
Ares,Spotlight.IsInverted,Spot_Reverse,member-referenced,14,src/Ext/TechnoType/Body.cpp:174
Ares,Spotlight.StartHeight,Spot_Height,member-referenced,14,src/Ext/TechnoType/Body.cpp:158
Ares,SpyEffect.Custom,InfiltrateCustom,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:191
Ares,SpyEffect.DisplayProduction,DisplayProduction,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:171
Ares,SpyEffect.KeepRadar,RevealRadarPersist,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:196
Ares,SpyEffect.LegacyRadar,LegacyRadarEffect,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:170
Ares,SpyEffect.PowerOutageDuration,PowerOutageDuration,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:199
Ares,SpyEffect.ResetRadar,ResetRadar,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:194
Ares,SpyEffect.ResetSuperweapons,ResetSW,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:193
Ares,SpyEffect.RevealProduction,RevealProduction,member-referenced,9,src/Ext/BuildingType/Body.cpp:192
Ares,SpyEffect.RevealRadar,RevealRadar,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:195
Ares,SpyEffect.StolenMoneyAmount,StolenMoneyAmount,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:200
Ares,SpyEffect.StolenMoneyPercentage,StolenMoneyPercentage,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:201
Ares,SpyEffect.StolenTechIndex,StolenTechIndex,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:198
Ares,SpyEffect.UndoReverseEngineer,UnReverseEngineer,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:202
Ares,SpyEffect.UnitVeterancy,GainVeterancy,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:197
Ares,SpyPlane.Count,SpyPlane_Count,member-referenced,1,src/Misc/SWTypes/SpyPlane.cpp:36
Ares,SpyPlane.Mission,SpyPlane_Mission,member-referenced,1,src/Misc/SWTypes/SpyPlane.cpp:38
Ares,SpyPlane.Type,SpyPlane_TypeIndex,member-referenced,1,src/Misc/SWTypes/SpyPlane.cpp:37
Ares,Structures,,same-subsystem-broad,332,src/Misc/RMG.cpp:124
Ares,SubjectToBuildings,SubjectToSolid,member-referenced,4,src/Ext/BulletType/Body.cpp:22
Ares,SubjectToFirewall,SubjectToFirewall,member-referenced,3,src/Ext/BulletType/Body.cpp:24
Ares,SubjectToTrenches,SubjectToTrenches,member-referenced,15,src/Ext/BulletType/Body.cpp:27
Ares,Summary,Summary,member-referenced,17,src/Ext/Campaign/Body.cpp:40
Ares,SuperWeapons,SuperWeapons,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:237
Ares,Survivor.Pilots,Survivors_PilotCount,member-referenced,5,src/Ext/TechnoType/Body.cpp:95
Ares,SurvivorDivisor,SurvivorDivisor,member-referenced-broad,41,src/Ext/Side/Body.cpp:127
Ares,SW.ActivationSound,SW_ActivationSound,member-referenced,22,src/Ext/SWType/Body.cpp:147
Ares,SW.AffectsHouse,SW_AffectsHouse,member-referenced-broad,58,src/Ext/SWType/Body.cpp:153
Ares,SW.AffectsTarget,SW_AffectsTarget,member-referenced-broad,58,src/Ext/SWType/Body.cpp:155 ; src/Misc/SWTypes/ChronoSphere.cpp:82
Ares,SW.AIRequiresHouse,SW_AIRequiresHouse,member-referenced-broad,58,src/Ext/SWType/Body.cpp:159
Ares,SW.AIRequiresTarget,SW_AIRequiresTarget,member-referenced-broad,58,src/Ext/SWType/Body.cpp:158
Ares,SW.AITargeting,SW_AITargetingType,member-referenced-broad,58,src/Ext/SWType/Body.cpp:154
Ares,SW.Animation,SW_Anim,member-referenced-broad,58,src/Ext/SWType/Body.cpp:149
Ares,SW.AnimationHeight,SW_AnimHeight,member-referenced-broad,58,src/Ext/SWType/Body.cpp:150
Ares,SW.AnimationVisibility,SW_AnimVisibility,member-referenced-broad,58,src/Ext/SWType/Body.cpp:152
Ares,SW.AnyDesignator,SW_AnyDesignator,member-referenced-broad,59,src/Ext/SWType/Body.cpp:221
Ares,SW.AnyInhibitor,SW_AnyInhibitor,member-referenced-broad,59,src/Ext/SWType/Body.cpp:225
Ares,SW.AutoFire,SW_AutoFire,member-referenced,37,src/Ext/SWType/Body.cpp:136
Ares,SW.AuxBuildings,SW_AuxBuildings,member-referenced-broad,58,src/Ext/SWType/Body.cpp:233
Ares,SW.ChargeToDrainRatio,SW_ChargeToDrainRatio,member-referenced-broad,58,src/Ext/SWType/Body.cpp:164
Ares,SW.CreateRadarEvent,SW_RadarEvent,member-referenced,22,src/Ext/SWType/Body.cpp:138
Ares,SW.Damage,SW_Damage,member-referenced-broad,58,src/Ext/SWType/Body.cpp:170
Ares,SW.Deferment,SW_Deferment,member-referenced-broad,58,src/Ext/SWType/Body.cpp:163
Ares,SW.Designators,SW_Designators,member-referenced-broad,59,src/Ext/SWType/Body.cpp:220
Ares,SW.FireIntoShroud,SW_FireToShroud,member-referenced,34,src/Ext/SWType/Body.cpp:135
Ares,SW.ForbiddenHouses,SW_ForbiddenHouses,member-referenced-broad,58,src/Ext/SWType/Body.cpp:232
Ares,SW.Inhibitors,SW_Inhibitors,member-referenced-broad,59,src/Ext/SWType/Body.cpp:224
Ares,SW.ManualFire,SW_ManualFire,member-referenced,34,src/Ext/SWType/Body.cpp:137
Ares,SW.MaxCount,SW_MaxCount,member-referenced-broad,58,src/Ext/SWType/Body.cpp:161
Ares,SW.NegBuildings,SW_NegBuildings,member-referenced-broad,58,src/Ext/SWType/Body.cpp:234
Ares,SW.PostDependent,SW_PostDependent,member-referenced-broad,58,src/Ext/SWType/Body.cpp:228
Ares,SW.Range,,same-subsystem-broad,58,src/Ext/SWType/Body.cpp:172
Ares,SW.RangeMaximum,SW_RangeMaximum,member-referenced-broad,59,src/Ext/SWType/Body.cpp:217
Ares,SW.RangeMinimum,SW_RangeMinimum,member-referenced-broad,59,src/Ext/SWType/Body.cpp:216
Ares,SW.RequiredHouses,SW_RequiredHouses,member-referenced-broad,58,src/Ext/SWType/Body.cpp:231
Ares,SW.RequiresHouse,SW_RequiresHouse,member-referenced-broad,58,src/Ext/SWType/Body.cpp:157
Ares,SW.RequiresTarget,SW_RequiresTarget,member-referenced-broad,58,src/Ext/SWType/Body.cpp:156
Ares,SW.ShowCameo,SW_ShowCameo,member-referenced,3,src/Ext/SWType/Body.cpp:139
Ares,SW.Sound,SW_Sound,member-referenced-broad,58,src/Ext/SWType/Body.cpp:146
Ares,SW.Unstoppable,SW_Unstoppable,member-referenced,34,src/Ext/SWType/Body.cpp:140
Ares,SW.Warhead,SW_Warhead,member-referenced-broad,58,src/Ext/SWType/Body.cpp:169
Ares,TeamRetaliate,TeamRetaliate,member-referenced,40,src/Ext/Rules/Body.cpp:88
Ares,Technician,Technician,member-referenced,3,src/Ext/Side/Body.cpp:107
Ares,Temporal.WarpAway,Temporal_WarpAway,member-referenced,7,src/Ext/WarheadType/Body.cpp:83
Ares,Text.Active,Text_Active,member-referenced,34,src/Ext/SWType/Body.cpp:213
Ares,Text.Charging,Text_Charging,member-referenced,34,src/Ext/SWType/Body.cpp:212
Ares,Text.Hold,Text_Hold,member-referenced,34,src/Ext/SWType/Body.cpp:211
Ares,Text.Preparing,Text_Preparing,member-referenced,34,src/Ext/SWType/Body.cpp:209
Ares,Text.Ready,Text_Ready,member-referenced,34,src/Ext/SWType/Body.cpp:210
Ares,TiberiumDamageEnabled,Tiberium_DamageEnabled,member-referenced-broad,87,src/Ext/Rules/Body.cpp:76
Ares,TiberiumExplosiveWarhead,Tiberium_ExplosiveWarhead,member-referenced-broad,87,src/Ext/Rules/Body.cpp:78
Ares,TiberiumHealEnabled,Tiberium_HealEnabled,member-referenced-broad,103,src/Ext/Rules/Body.cpp:77
Ares,TiberiumProof,TiberiumProof,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:348
Ares,TiberiumRemains,TiberiumRemains,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:349
Ares,TiberiumSpill,TiberiumSpill,member-referenced-broad,105,src/Ext/TechnoType/Body.cpp:350
Ares,TiberiumTransmogrify,TiberiumTransmogrify,member-referenced-broad,93,src/Ext/TechnoType/Body.cpp:351
Ares,TintFactor,Tint_Factor,member-referenced,3,src/Enum/RadTypes.cpp:46
Ares,ToolTipColor,ToolTipTextColor,member-referenced-broad,41,src/Ext/Side/Body.cpp:126
Ares,TypeSelectUseDeploy,TypeSelectUseDeploy,member-referenced,12,src/Ext/Rules/Body.cpp:86
Ares,UC.DamageMultiplier,UCDamageMultiplier,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:149
Ares,UC.FatalRate,UCFatalRate,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:148
Ares,UC.PassThrough,UCPassThrough,same-subsystem-broad,103,src/Ext/BuildingType/Body.cpp:147
Ares,Unlockable,Unlockable,member-referenced,3,src/Misc/MoviesList.cpp:70
Ares,Vehicles,,same-subsystem-broad,332,src/Misc/RMG.cpp:134
Ares,VehicleThief.Allowed,HijackerAllowed,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:280
Ares,VehicleThief.BreakMindControl,HijackerBreakMindControl,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:279
Ares,VehicleThief.EnterSound,HijackerEnterSound,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:276
Ares,VehicleThief.KillPilots,HijackerKillPilots,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:278
Ares,VehicleThief.LeaveSound,HijackerLeaveSound,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:277
Ares,VehicleThief.OneTime,HijackerOneTime,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:281
Ares,Verses,,same-subsystem,31,src/Ext/WarheadType/Body.cpp:57
Ares,Version,,same-subsystem,12,src/Ares.UISettings.cpp:232
Ares,VeteranAbilities,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:235
Ares,VeteranBuildings,VeteranBuildings,member-referenced,19,src/Ext/HouseType/Body.cpp:303
Ares,VoiceAirstrikeAbort,VoiceAirstrikeAbort,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:274
Ares,VoiceAirstrikeAttack,VoiceAirstrikeAttack,member-referenced-broad,88,src/Ext/TechnoType/Body.cpp:273
Ares,VoiceIFVRepair,VoiceRepair,member-referenced-broad,180,src/Ext/TechnoType/Body.cpp:271
Ares,Warhead,WH;Warhead,member-referenced-broad,291,src/Enum/RadTypes.cpp:37 ; src/Ext/Tiberium/Body.cpp:17
Ares,WaterImage,WaterImage,member-referenced,13,src/Ext/TechnoType/Hooks.cpp:105
Ares,WaterVoxel,,same-subsystem-broad,202,src/Ext/TechnoType/Body.cpp:180
Ares,Wave.Color,Wave_Color,member-referenced,34,src/Ext/WeaponType/Body.cpp:58
Ares,Wave.FinalIntensity,Wave_FinalIntensity,member-referenced,11,src/Ext/WeaponType/Body.cpp:82
Ares,Wave.InitialIntensity,Wave_InitialIntensity,member-referenced,11,src/Ext/WeaponType/Body.cpp:80
Ares,Wave.IntensityStep,Wave_IntensityStep,member-referenced,11,src/Ext/WeaponType/Body.cpp:81
Ares,Wave.IsBigLaser,Wave_IsBigLaser,member-referenced,11,src/Ext/WeaponType/Body.cpp:54
Ares,Wave.IsHouseColor,Wave_IsHouseColor,member-referenced,34,src/Ext/WeaponType/Body.cpp:55
Ares,Wave.IsLaser,Wave_IsLaser,member-referenced,11,src/Ext/WeaponType/Body.cpp:53
Ares,Wave.ReverseAgainstAircraft,,same-subsystem,34,src/Ext/WeaponType/Body.cpp:64
Ares,Wave.ReverseAgainstBuildings,,same-subsystem,34,src/Ext/WeaponType/Body.cpp:66
Ares,Wave.ReverseAgainstInfantry,,same-subsystem,34,src/Ext/WeaponType/Body.cpp:68
Ares,Wave.ReverseAgainstOthers,,same-subsystem,34,src/Ext/WeaponType/Body.cpp:70
Ares,Wave.ReverseAgainstVehicles,,same-subsystem,34,src/Ext/WeaponType/Body.cpp:62
Ares,WeaponCount,WeaponCount,member-referenced-broad,202,src/Ext/TechnoType/Body.cpp:445
Kratos,Acceleration,Acceleration,no-candidate,0,src/Ext/EffectType/Effect/VectorData.h:347
Kratos,AcceptWarheads,AcceptWarheads,no-candidate,0,src/Ext/EffectType/Effect/ImmuneData.h:52
Kratos,Action,Action,member-referenced-broad,45,src/Ext/EffectType/Effect/AmmoData.h:262 ; src/Ext/EffectType/Effect/AmmoTriggerData.h:114 ; src/Ext/EffectType/Effect/CounterData.h:285 ; src/Ext/EffectType/Effect/CountTriggerData.h:116 ; src/Ext/TechnoType/TurretAngleData.h:78
