Framework,Subsystem,Address,FunctionName,StolenBytes,SourceFile
Antares,Ext/Infantry,0x51887B,InfantryClass_ReceiveDamage_InfantryVirus2,A,Hooks.MakeInf.cpp
Antares,Ext/Infantry,0x518A96,InfantryClass_ReceiveDamage_InfantryMutate,7,Hooks.MakeInf.cpp
Antares,Ext/Infantry,0x518B93,InfantryClass_ReceiveDamage_Anims,5,Hooks.MakeInf.cpp
Antares,Ext/Infantry,0x518CB3,InfantryClass_ReceiveDamage_Doggie,6,Hooks.Doggie.cpp
Antares,Ext/Infantry,0x519D9C,InfantryClass_UpdatePosition_MultiEngineer,5,Hooks.cpp
Antares,Ext/Infantry,0x519FAF,InfantryClass_UpdatePosition_EngineerRepairsFriendly,6,Hooks.cpp
Antares,Ext/Infantry,0x51A03E,InfantryClass_UpdatePosition_Saboteur,6,Hooks.Saboteur.cpp
Antares,Ext/Infantry,0x51A4D2,InfantryClass_UpdatePosition_C4Ability,6,Hooks.cpp
Antares,Ext/Infantry,0x51ABD7,InfantryClass_SetDestination_Doggie,6,Hooks.Doggie.cpp
Antares,Ext/Infantry,0x51B2CB,InfantryClass_SetTarget_Saboteur,6,Hooks.Saboteur.cpp
Antares,Ext/Infantry,0x51C325,InfantryClass_IsCellOccupied_C4Ability,6,Hooks.cpp
Antares,Ext/Infantry,0x51D799,InfantryClass_PlayAnim_WaterSound,7,Hooks.cpp
Antares,Ext/Infantry,0x51DF38,InfantryClass_Remove,A,Hooks.cpp
Antares,Ext/Infantry,0x51DFFD,InfantryClass_Put,5,Hooks.cpp
Antares,Ext/Infantry,0x51E5BB,InfantryClass_GetCursorOverObject_MultiEngineerA,7,Hooks.cpp
Antares,Ext/Infantry,0x51E5E1,InfantryClass_GetCursorOverObject_MultiEngineerB,7,Hooks.cpp
Antares,Ext/Infantry,0x51E63A,InfantryClass_GetCursorOverObject_EngineerOverFriendlyBuilding,6,Hooks.cpp
Antares,Ext/Infantry,0x51EB48,InfantryClass_GetCursorOverObject_IvanGrinder,A,Hooks.cpp
Antares,Ext/Infantry,0x51EE6B,InfantryClass_GetCursorOverObject_Saboteur,6,Hooks.Saboteur.cpp
Antares,Ext/Infantry,0x51F628,InfantryClass_Guard_Doggie,5,Hooks.Doggie.cpp
Antares,Ext/Infantry,0x5200C1,InfantryClass_UpdatePanic_Doggie,6,Hooks.Doggie.cpp
Antares,Ext/Infantry,0x5201CC,InfantryClass_UpdatePanic_ProneWater,6,Hooks.cpp
Antares,Ext/Infantry,0x521960,InfantryClass_SaveLoad_Prefix,6,Body.cpp
Antares,Ext/Infantry,0x521AEC,InfantryClass_Load_Suffix,6,Body.cpp
Antares,Ext/Infantry,0x521B00,InfantryClass_SaveLoad_Prefix,8,Body.cpp
Antares,Ext/Infantry,0x521B14,InfantryClass_Save_Suffix,3,Body.cpp
Antares,Ext/Infantry,0x6E232E,ActionClass_PlayAnimAt,5,Hooks.MakeInf.cpp
Antares,Ext/Infantry,0x7004AD,TechnoClass_GetCursorOverObject_Saboteur,6,Hooks.Saboteur.cpp
Antares,Ext/Rules,0x48A2D9,DamageArea_ExplodesThreshold,6,Hooks.cpp
Antares,Ext/Rules,0x4B769B,ScenarioClass_GenerateDropshipLoadout,5,Hooks.Dropships.cpp
Antares,Ext/Rules,0x4B93BD,ScenarioClass_GenerateDropshipLoadout_FreeAnims,0,Hooks.Dropships.cpp
Antares,Ext/Rules,0x4B99A2,DropshipLoadout_WriteUnit,0,Hooks.Dropships.cpp
Antares,Ext/Rules,0x518744,InfantryClass_ReceiveDamage_ElectricDeath,6,Hooks.cpp
Antares,Ext/Rules,0x66748A,RulesClass_CTOR_TiberiumTransmogrify,6,Hooks.cpp
Antares,Ext/Rules,0x667A1D,RulesClass_CTOR,5,Body.cpp
Antares,Ext/Rules,0x667A30,RulesClass_DTOR,5,Body.cpp
Antares,Ext/Rules,0x668BF0,RulesClass_Addition,5,Hooks.cpp
Antares,Ext/Rules,0x674730,RulesClass_SaveLoad_Prefix,6,Body.cpp
Antares,Ext/Rules,0x675205,RulesClass_Save_Suffix,8,Body.cpp
Antares,Ext/Rules,0x675210,RulesClass_SaveLoad_Prefix,5,Body.cpp
Antares,Ext/Rules,0x678841,RulesClass_Load_Suffix,7,Body.cpp
Antares,Ext/Rules,0x679A15,RulesData_LoadBeforeTypeData,6,Hooks.cpp
Antares,Ext/Rules,0x679CAF,RulesData_LoadAfterTypeData,5,Hooks.cpp
Antares,Ext/Rules,0x6A4EA5,SidebarClass_CTOR_InitCameosList,6,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A4FD8,SidebarClass_Load_InitCameosList,6,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A61B1,SidebarClass_SetFactoryForObject,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A63B7,SidebarClass_AddCameo_SkipSizeCheck,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A7D4A,MouseClass_RecheckCameos_TrapAlignment,6,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A8710,TabCameoListClass_AddCameo_ReplaceItAll,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A8D1C,TabSidebarCameoClass_MouseMove_GetCameos1,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A8DB5,TabSidebarCameoClass_MouseMove_GetCameos2,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A8F6C,TabSidebarCameoClass_MouseMove_GetCameos3,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A9304,CameoClass_GetTip_NoLimit,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A95C8,TabCameoListClass_Draw_TestF10,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A9747,TabCameoListClass_Draw_GetCameo1,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A9866,TabCameoListClass_Draw_Test10_1,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A9886,TabCameoListClass_Draw_Test10_2,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A99BE,TabCameoListClass_Draw_BreakDrawLoop,5,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A9B4F,TabCameoListClass_Draw_TestFlashFrame,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6A9EBA,TabCameoListClass_Draw_Test10_3,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AA6EA,TabCameoListClass_RecheckCameos_Memcpy,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AA711,TabCameoListClass_RecheckCameos_FilterAllowedCameos,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AAC10,TabCameoListClass_RecheckCameos_GetPointer,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AAD2F,SidebarClass_ProcessCameoClick_LoadCameoData1,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB0B0,SidebarClass_ProcessCameoClick_LoadCameo2,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB49D,SidebarClass_ProcessCameoClick_FixOffset1,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB4E8,SidebarClass_ProcessCameoClick_FixOffset2,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB577,SidebarClass_ProcessCameoClick_FixOffset3,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB620,SidebarClass_ProcessCameoClick_FixOffset4,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB741,SidebarClass_ProcessCameoClick_FixOffset5,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB802,SidebarClass_ProcessCameoClick_FixOffset6,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB825,SidebarClass_ProcessCameoClick_FixOffset7,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB920,SidebarClass_ProcessCameoClick_FixOffset8,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AB92F,SidebarClass_ProcessCameoClick_FixOffset9,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6ABBCB,TabCameoListClass_AbandonCameosFromFactory_GetPointer1,0,Hooks.CameoList.cpp
Antares,Ext/Rules,0x6AC6D9,MapClass_FlashCameo,0,Hooks.CameoList.cpp
Antares,Ext/SWType,0x43BE50,BuildingClass_DTOR_HasAnySW,6,Hooks.cpp
Antares,Ext/SWType,0x4463F0,BuildingClass_Place_SuperWeaponAnimsA,6,Hooks.cpp
Antares,Ext/SWType,0x44656D,BuildingClass_Place_SuperWeaponAnimsB,6,Hooks.cpp
Antares,Ext/SWType,0x4468F4,BuildingClass_Place_AnnounceSW,6,Hooks.cpp
Antares,Ext/SWType,0x446AAF,BuildingClass_Place_SkipFreeUnits,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x449716,BuildingClass_Mi_Guard_HasFirstSW,6,Hooks.cpp
Antares,Ext/SWType,0x44C9FF,BuildingClass_Missile_PsiWarn,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x44CABA,BuildingClass_Missile_CreateBullet,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x44CC8B,BuildingClass_Missile_NukeTakeOff,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x44CC9D,BuildingClass_Missile_NukeTakeOffB,A,Hooks.Legacy.cpp
Antares,Ext/SWType,0x44CCE7,BuildingClass_Mi_Missile_GenericSW,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x44CE46,BuildingClass_Mi_Missile_Pulsball,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x450F9E,BuildingClass_ProcessAnims_SuperWeaponsA,6,Hooks.cpp
Antares,Ext/SWType,0x451132,BuildingClass_ProcessAnims_SuperWeaponsB,6,Hooks.cpp
Antares,Ext/SWType,0x457630,BuildingClass_SWAvailable,9,Hooks.cpp
Antares,Ext/SWType,0x457690,BuildingClass_SW2Available,9,Hooks.cpp
Antares,Ext/SWType,0x467E59,BulletClass_Update_NukeBall,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x46B371,BulletClass_NukeMaker,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x46B423,BulletClass_NukeMaker_PropagateSW,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x48A59A,MapClass_SelectDamageAnimation_LightningWarhead,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x4AC20C,DisplayClass_LMBUp,7,Hooks.cpp
Antares,Ext/SWType,0x4F9004,HouseClass_Update_TrySWFire,7,Hooks.cpp
Antares,Ext/SWType,0x4FAE72,HouseClass_SWFire_PreDependent,6,Hooks.cpp
Antares,Ext/SWType,0x4FAF2A,HouseClass_SWDefendAgainst_Aborted,8,Hooks.cpp
Antares,Ext/SWType,0x5098F0,HouseClass_Update_AI_TryFireSW,5,Hooks.Targeting.cpp
Antares,Ext/SWType,0x50AF10,HouseClass_UpdateSuperWeaponsOwned,5,Hooks.Update.cpp
Antares,Ext/SWType,0x50B1D0,HouseClass_UpdateSuperWeaponsUnavailable,6,Hooks.Update.cpp
Antares,Ext/SWType,0x50CFAA,HouseClass_PickOffensiveSWTarget,0,Hooks.cpp
Antares,Ext/SWType,0x539EB0,LightningStorm_Start,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x53A140,LightningStorm_Strike,7,Hooks.Legacy.cpp
Antares,Ext/SWType,0x53A300,LightningStorm_Strike2,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x53A6CF,LightningStorm_Update,7,Hooks.Legacy.cpp
Antares,Ext/SWType,0x53AF40,PsyDom_Update,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x53B080,PsyDom_Fire,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x53C280,ScenarioClass_UpdateLighting,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x555E50,LightConvertClass_CTOR_Lighting,5,Hooks.Legacy.cpp
Antares,Ext/SWType,0x653B3A,RadarClass_GetMouseAction_CustomSWAction,5,Hooks.cpp
Antares,Ext/SWType,0x6A932B,CameoClass_GetTip_MoneySW,6,Hooks.cpp
Antares,Ext/SWType,0x6A99B7,TabCameoListClass_Draw_SuperDarken,5,Hooks.cpp
Antares,Ext/SWType,0x6AAEDF,SidebarClass_ProcessCameoClick_SuperWeapons,6,Hooks.cpp
Antares,Ext/SWType,0x6AAF9D,SidebarClass_ProcessCameoClick_SelectTarget,5,Hooks.cpp
Antares,Ext/SWType,0x6CB4D0,SuperClass_SetOnHold,6,Hooks.cpp
Antares,Ext/SWType,0x6CB7B0,SuperClass_Lose,6,Hooks.cpp
Antares,Ext/SWType,0x6CB920,SuperClass_ClickFire,5,Hooks.cpp
Antares,Ext/SWType,0x6CBCDE,SuperClass_Update_Animation,5,Hooks.cpp
Antares,Ext/SWType,0x6CBD6B,SuperClass_Update_DrainMoney,8,Hooks.cpp
Antares,Ext/SWType,0x6CBD86,SuperClass_Progress_Charged,7,Hooks.cpp
Antares,Ext/SWType,0x6CBDD7,SuperClass_AnnounceReady,6,Hooks.cpp
Antares,Ext/SWType,0x6CBF5B,SuperClass_GetCameoChargeState_ChargeDrainRatio,9,Hooks.cpp
Antares,Ext/SWType,0x6CC053,SuperClass_GetCameoChargeState_FixFullyCharged,5,Hooks.cpp
Antares,Ext/SWType,0x6CC0EA,SuperClass_AnnounceQuantity,9,Hooks.cpp
Antares,Ext/SWType,0x6CC2B0,SuperClass_NameReadiness,5,Hooks.cpp
Antares,Ext/SWType,0x6CC390,SuperClass_Launch,6,Hooks.cpp
Antares,Ext/SWType,0x6CE6F6,SuperWeaponTypeClass_CTOR,5,Body.cpp
Antares,Ext/SWType,0x6CE800,SuperWeaponTypeClass_SaveLoad_Prefix,A,Body.cpp
Antares,Ext/SWType,0x6CE8BE,SuperWeaponTypeClass_Load_Suffix,7,Body.cpp
Antares,Ext/SWType,0x6CE8D0,SuperWeaponTypeClass_SaveLoad_Prefix,8,Body.cpp
Antares,Ext/SWType,0x6CE8EA,SuperWeaponTypeClass_Save_Suffix,3,Body.cpp
Antares,Ext/SWType,0x6CEE43,SuperWeaponTypeClass_LoadFromINI,A,Body.cpp
Antares,Ext/SWType,0x6CEE50,SuperWeaponTypeClass_LoadFromINI,A,Body.cpp
Antares,Ext/SWType,0x6CEE96,SuperWeaponTypeClass_GetTypeIndex,5,Hooks.cpp
Antares,Ext/SWType,0x6CEEB0,SuperWeaponTypeClass_FindFirstOfAction,8,Hooks.cpp
Antares,Ext/SWType,0x6CEF84,SuperWeaponTypeClass_GetCursorOverObject,7,Hooks.cpp
Antares,Ext/SWType,0x6CEFE0,SuperWeaponTypeClass_SDDTOR,8,Body.cpp
Antares,Ext/SWType,0x7187DA,TeleportLocomotionClass_Unwarp_PreventSelfCrush,6,Hooks.Legacy.cpp
Antares,Ext/SWType,0x7188F2,TeleportLocomotionClass_Unwarp_SinkJumpJets,7,Hooks.Legacy.cpp
Antares,Ext/SWType,0x71AE85,TemporalClass_CanWarpTarget_PreventChronoBuilding,A,Hooks.Legacy.cpp
Antares,Ext/Side,0x41E893,AITriggerTypeClass_ConditionMet_SideIndex,0,Hooks.cpp
Antares,Ext/Side,0x4F8C97,Sides_BuildConst,6,Hooks.cpp
Antares,Ext/Side,0x4F8F54,Sides_SlaveMinerCheck,6,Hooks.cpp
Antares,Ext/Side,0x507BCA,Sides_BaseDefenses,6,Hooks.cpp
Antares,Ext/Side,0x507DBA,Sides_BaseDefenses,6,Hooks.cpp
Antares,Ext/Side,0x507FAA,Sides_BaseDefenses,6,Hooks.cpp
Antares,Ext/Side,0x52267D,InfantryClass_GetDisguise_Disguise,6,Hooks.cpp
Antares,Ext/Side,0x5227A3,Sides_Disguise,6,Hooks.cpp
Antares,Ext/Side,0x534FB1,Sides_MixFileIndex,5,Hooks.cpp
Antares,Ext/Side,0x53534C,Game_LoadUI_LoadSideData,7,Hooks.cpp
Antares,Ext/Side,0x553820,LoadProgressMgr_Draw_SkipShadowOnNullString2,5,Hooks.cpp
Antares,Ext/Side,0x553E54,LoadProgressMgr_Draw_SkipShadowOnNullString,6,Hooks.cpp
Antares,Ext/Side,0x55403D,LoadProgressMgr_Draw_SkipShadowOnNullString3,6,Hooks.cpp
Antares,Ext/Side,0x5C9B75,Global_DrawScoreScreen_ScoreTheme,5,Hooks.cpp
Antares,Ext/Side,0x5CA110,Game_GetMultiplayerScoreScreenBar,5,Hooks.cpp
Antares,Ext/Side,0x622223,sub_621E90_DialogBackground,6,Hooks.cpp
Antares,Ext/Side,0x642B36,Sides_LoadTextColor1,5,Hooks.cpp
Antares,Ext/Side,0x642B91,Sides_LoadTextColor3,5,Hooks.cpp
Antares,Ext/Side,0x643BB9,Sides_LoadTextColor2,5,Hooks.cpp
Antares,Ext/Side,0x679A10,SideClass_LoadAllFromINI,5,Body.cpp
Antares,Ext/Side,0x67D315,SaveGame_EarlySaveSides,5,Hooks.cpp
Antares,Ext/Side,0x67E09A,SaveGame_LateSkipSides,5,Hooks.cpp
Antares,Ext/Side,0x67E74A,LoadGame_EarlyLoadSides,5,Hooks.cpp
Antares,Ext/Side,0x67F281,LoadGame_LateSkipSides,7,Hooks.cpp
Antares,Ext/Side,0x683C70,sub_683AB0_LoadingScoreA,7,Hooks.cpp
Antares,Ext/Side,0x683D05,sub_683AB0_LoadingScoreB,5,Hooks.cpp
Antares,Ext/Side,0x6847B7,Sides_LoadTextColor_CacheMP,6,Hooks.cpp
Antares,Ext/Side,0x686D7F,Sides_LoadTextColor_CacheSP,6,Hooks.cpp
Antares,Ext/Side,0x6A4609,SideClass_CTOR,7,Body.cpp
Antares,Ext/Side,0x6A4780,SideClass_SaveLoad_Prefix,6,Body.cpp
Antares,Ext/Side,0x6A488B,SideClass_Load_Suffix,6,Body.cpp
Antares,Ext/Side,0x6A48A0,SideClass_SaveLoad_Prefix,5,Body.cpp
Antares,Ext/Side,0x6A48FC,SideClass_Save_Suffix,5,Body.cpp
Antares,Ext/Side,0x6A499F,SideClass_SDDTOR,6,Body.cpp
Antares,Ext/Side,0x6C922C,ScoreDialog_Handle_ScoreThemeA,5,Hooks.cpp
Antares,Ext/Side,0x6C935C,ScoreDialog_Handle_ScoreThemeB,5,Hooks.cpp
Antares,Ext/Side,0x6D4E79,TacticalClass_DrawOverlay_GraphicalText,6,Hooks.cpp
Antares,Ext/Side,0x6DE0D3,TActionClass_Execute_MessageColor,6,Hooks.cpp
Antares,Ext/Side,0x6F422F,Sides_Disguise,6,Hooks.cpp
Antares,Ext/Side,0x72D300,Game_LoadCampaignScoreAssets,5,Hooks.cpp
Antares,Ext/Side,0x72D730,Game_LoadMultiplayerScoreAssets,5,Hooks.cpp
Antares,Ext/Side,0x72F370,Sides_MixFileYuriFiles2,7,Hooks.cpp
Antares,Ext/Side,0x72F440,Game_InitializeToolTipColor,A,Hooks.cpp
Antares,Ext/Side,0x72FA1A,Sides_MixFileYuriFiles1,7,Hooks.cpp
Antares,Ext/Side,0x72FBC0,Sides_MixFileYuriFiles3,5,Hooks.cpp
Antares,Ext/Side,0x7534E0,VoxClass_SetEVAIndex,5,Hooks.cpp
Antares,Ext/TAction,0x6DD176,TActionClass_CTOR,5,Body.cpp
Antares,Ext/TAction,0x6DD8D7,TActionClass_Execute,A,Hooks.cpp
Antares,Ext/TAction,0x6E1780,TActionClass_PlayAudioAtRandomWP,6,Hooks.Replacements.cpp
Antares,Ext/TAction,0x6E3DB0,TActionClass_SaveLoad_Prefix,5,Body.cpp
Antares,Ext/TAction,0x6E3E29,TActionClass_Load_Suffix,4,Body.cpp
Antares,Ext/TAction,0x6E3E30,TActionClass_SaveLoad_Prefix,8,Body.cpp
Antares,Ext/TAction,0x6E3E4A,TActionClass_Save_Suffix,3,Body.cpp
Antares,Ext/TAction,0x6E4761,TActionClass_SDDTOR,6,Body.cpp
Antares,Ext/TEvent,0x71E7F8,TEventClass_CTOR,5,Body.cpp
Antares,Ext/TEvent,0x71E949,EventClass_HasOccured,7,Hooks.cpp
Antares,Ext/TEvent,0x71ED01,EventClass_HasOccured_PlayerAtX2,5,Hooks.cpp
Antares,Ext/TEvent,0x71ED33,EventClass_HasOccured_PlayerAtX2,5,Hooks.cpp
Antares,Ext/TEvent,0x71EE79,EventClass_HasOccured_PlayerAtX3,9,Hooks.cpp
Antares,Ext/TEvent,0x71F06C,EventClass_HasOccured_PlayerAtX1,5,Hooks.cpp
Antares,Ext/TEvent,0x71F1C9,EventClass_HasOccured_PlayerAtX2,5,Hooks.cpp
Antares,Ext/TEvent,0x71F1ED,EventClass_HasOccured_PlayerAtX2,5,Hooks.cpp
Antares,Ext/TEvent,0x71F8C0,TEventClass_SaveLoad_Prefix,5,Body.cpp
Antares,Ext/TEvent,0x71F92B,TEventClass_Load_Suffix,5,Body.cpp
Antares,Ext/TEvent,0x71F930,TEventClass_SaveLoad_Prefix,8,Body.cpp
Antares,Ext/TEvent,0x71F94A,TEventClass_Save_Suffix,5,Body.cpp
Antares,Ext/TEvent,0x71FAA6,TEventClass_SDDTOR,6,Body.cpp
Antares,Ext/Team,0x6EB432,TeamClass_AttackedBy_Retaliate,9,Hooks.cpp
Antares,Ext/Techno,0x4140EB,AircraftClass_DTOR_Prereqs,6,Hooks.Prerequisites.cpp
Antares,Ext/Techno,0x414338,AircraftClass_Put_SpawnHigh,6,Hooks.cpp
Antares,Ext/Techno,0x415085,AircraftClass_Update_DamageSmoke,7,Hooks.Art.cpp
Antares,Ext/Techno,0x415CA6,AircraftClass_Paradrop,6,Hooks.cpp
Antares,Ext/Techno,0x415DF6,AircraftClass_Paradrop_Carryall,6,Hooks.cpp
Antares,Ext/Techno,0x41668B,AircraftClass_ReceiveDamage,6,Hooks.cpp
Antares,Ext/Techno,0x416C4D,AircraftClass_Carryall_Unload_DestroyCargo,5,Hooks.cpp
Antares,Ext/Techno,0x416C94,AircraftClass_Carryall_Unload_UpdateCargo,6,Hooks.cpp
Antares,Ext/Techno,0x416E37,AircraftClass_Mi_MoveCarryall_CanTote,5,Hooks.cpp
Antares,Ext/Techno,0x417CCB,AircraftClass_GetCursorOverObject_Deactivated,5,Hooks.Deactivated.cpp
Antares,Ext/Techno,0x417D75,AircraftClass_GetCursorOverObject_CanTote,5,Hooks.cpp
Antares,Ext/Techno,0x417E16,AircraftClass_GetCursorOverObject_Dock,6,Hooks.Cursor.cpp
Antares,Ext/Techno,0x417F83,AircraftClass_GetCursorOverCell_Deactivated,6,Hooks.Deactivated.cpp
Antares,Ext/Techno,0x41946B,AircraftClass_ReceivedRadioCommand_QueryEnterAsPassenger_KillDriver,6,Hooks.cpp
Antares,Ext/Techno,0x41949F,AircraftClass_ReceivedRadioCommand_SpecificPassengers,6,Hooks.cpp
Antares,Ext/Techno,0x41D5AE,AirstrikeClass_PointerGotInvalid_AirstrikeAbortSound,9,Hooks.cpp
Antares,Ext/Techno,0x41D940,AirstrikeClass_Fire_AirstrikeAttackVoice,5,Hooks.cpp
Antares,Ext/Techno,0x420960,AlphaShapeClass_CTOR,5,Hooks.Alpha.cpp
Antares,Ext/Techno,0x420A71,AlphaShapeClass_CTOR_Anims,5,Hooks.Alpha.cpp
Antares,Ext/Techno,0x420F40,Spotlights_UpdateFoo,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x420F75,AlphaLightClass_UpdateScreen_ShouldDraw,5,Hooks.Alpha.cpp
Antares,Ext/Techno,0x4210AC,AlphaLightClass_UpdateScreen_Header,5,Hooks.Alpha.cpp
Antares,Ext/Techno,0x4211AC,AlphaLightClass_UpdateScreen_Body,8,Hooks.Alpha.cpp
Antares,Ext/Techno,0x421371,TacticalClass_UpdateAlphasInRectangle_ShouldDraw,5,Hooks.Alpha.cpp
Antares,Ext/Techno,0x42146E,TacticalClass_UpdateAlphasInRectangle_Header,5,Hooks.Alpha.cpp
Antares,Ext/Techno,0x42152C,TacticalClass_UpdateAlphasInRectangle_Body,8,Hooks.Alpha.cpp
Antares,Ext/Techno,0x421730,AlphaShapeClass_SDDTOR,8,Hooks.Alpha.cpp
Antares,Ext/Techno,0x421798,AlphaShapeClass_SDDTOR_Anims,6,Hooks.Alpha.cpp
Antares,Ext/Techno,0x423B0B,AnimClass_Update_AlphaLight,6,Hooks.Alpha.cpp
Antares,Ext/Techno,0x435820,BuildingLightClass_CTOR,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x435BE0,BuildingLightClass_Draw_Start,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x435C08,BuildingLightClass_Draw_ForceType,5,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x435C32,BuildingLightClass_Draw_PowerOnline,A,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x435CD3,SpotlightClass_CTOR,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x436072,BuildingLightClass_Draw_430,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x4360D8,BuildingLightClass_Draw_400,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x4360FF,BuildingLightClass_Draw_250,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x436459,BuildingLightClass_Update,6,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x4370C0,BuildingLightClass_SDDTOR,A,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x43FE8E,BuildingClass_Update_Reload,6,Hooks.Ammo.cpp
Antares,Ext/Techno,0x441163,BuildingClass_Put_DontSpawnSpotlight,0,Hooks.Spotlights.cpp
Antares,Ext/Techno,0x4436F7,BuildingClass_140_Deactivated,5,Hooks.Deactivated.cpp
Antares,Ext/Techno,0x446EE2,BuildingClass_Place_InitialPayload,6,Hooks.cpp
Antares,Ext/Techno,0x447218,BuildingClass_GetCursorOverObject_Deactivated,6,Hooks.Deactivated.cpp
Antares,Ext/Techno,0x447548,BuildingClass_GetCursorOverCell_Deactivated,6,Hooks.Deactivated.cpp
Antares,Ext/Techno,0x44EB10,BuildingClass_GetCrew,9,Hooks.Crew.cpp
Antares,Ext/Techno,0x451330,BuildingClass_GetCrewCount,A,Hooks.Crew.cpp
Antares,Ext/Techno,0x471C96,CaptureManagerClass_CanCapture,A,Hooks.cpp
Antares,Ext/Techno,0x4A76ED,DiskLaserClass_Update_Anim,7,Hooks.Firing.cpp
Antares,Ext/Techno,0x4CCB84,FlyLocomotionClass_ILocomotion_Process_HunterSeeker,6,Hooks.HunterSeeker.cpp
Antares,Ext/Techno,0x4CD9C8,FlyLocomotionClass_sub_4CD600_HunterSeeker_UpdateTarget,6,Hooks.HunterSeeker.cpp
Antares,Ext/Techno,0x4CDE64,FlyLocomotionClass_sub_4CD600_HunterSeeker_Ascent,6,Hooks.HunterSeeker.cpp
Antares,Ext/Techno,0x4CDF54,FlyLocomotionClass_sub_4CD600_HunterSeeker_Descent,5,Hooks.HunterSeeker.cpp
Antares,Ext/Techno,0x4CE85A,FlyLocomotionClass_UpdateLanding,8,Hooks.HunterSeeker.cpp
Antares,Ext/Techno,0x4CF3D0,FlyLocomotionClass_sub_4CEFB0_HunterSeeker,7,Hooks.HunterSeeker.cpp
Antares,Ext/Techno,0x4CFE80,FlyLocomotionClass_ILocomotion_AcquireHunterSeekerTarget,5,Hooks.HunterSeeker.cpp
Antares,Ext/Techno,0x4D718C,FootClass_Put_InitialPayload,6,Hooks.cpp
Antares,Ext/Techno,0x4D7221,FootClass_Put_Prereqs,6,Hooks.Prerequisites.cpp
Antares,Ext/Techno,0x4D74EC,FootClass_ClickedAction_Deactivated,6,Hooks.Deactivated.cpp
Antares,Ext/Techno,0x4D7D58,FootClass_140_Deactivated,6,Hooks.Deactivated.cpp
Antares,Ext/Techno,0x4D85E4,FootClass_UpdatePosition_TiberiumDamage,9,Hooks.cpp
Antares,Ext/Techno,0x4D8642,FootClass_UpdatePosition,6,Hooks.Gap.cxx
